Frame,Home_13_x,Home_13_y,Home_1903_x,Home_1903_y,Home_14096_x,Home_14096_y,Home_14097_x,Home_14097_y,Home_19924_x,Home_19924_y,Home_19925_x,Home_19925_y,Home_20000_x,Home_20000_y,ball_x,ball_y,Period,Time [s]
0,-18.58132314700554,16.059633280224418,-6.859467225777165,16.00952014699223,-14.277551020408163,-24.757142857142863,-20.262585034013604,-4.571428571428574,1.9469387755101983,26.2857142857143,-13.628571428571425,23.42857142857143,1.2258503401360694,4.1428571428571495,-17.67540799942294,19.45446391073517,1,0.0
1,-18.33590422904954,16.358492014430297,-6.911566711776087,15.980273186891672,-14.209809401694587,-24.718098944076342,-20.223592725948585,-4.543337391559135,1.8996482439365652,26.094915926136803,-13.56477716255409,23.52468007341584,1.2258503401360694,4.1428571428571495,-16.46893916211161,18.813229707580582,1,0.05
2,-18.12100640016049,16.620109509672158,-6.961268047506234,15.930378006237566,-14.124061908936982,-24.683195490445602,-20.18681936474281,-4.5227697686784,1.852726240925141,25.910414139816098,-13.510560931467614,23.604777395406984,1.2258503401360694,4.1428571428571495,-15.335589648273658,18.210858183405037,1,0.1
3,-17.93551510482581,16.845831702337886,-7.008758250434236,15.860638490245478,-14.021670522183165,-24.65199640159601,-20.152254370783822,-4.50915610510958,1.8061653745192219,25.732082629899956,-13.465728342994584,23.669320817937315,1.2258503401360694,4.1428571428571495,-14.275359457909149,17.647349338208578,1,0.15000000000000002
4,-17.77831578753298,17.037004528815398,-7.054224338026603,15.771858524130906,-13.903997221480946,-24.62406558287287,-20.119887164459175,-4.501926803175862,1.7599582527619457,25.559795099536085,-13.430085004817624,23.71876776439929,1.2258503401360694,4.1428571428571495,-13.288248591018046,17.12270317199118,1,0.2
5,-17.648293892769484,17.194973925492587,-7.0978533277500135,15.664841993109402,-13.772403986878217,-24.598966939621544,-20.08970716615642,-4.500512265200434,1.714097483696623,25.393425251872245,-13.403436524619245,23.753575658185362,1.2258503401360694,4.1428571428571495,-12.374257047600345,16.636919684752847,1,0.25
6,-17.544334865022815,17.32108582875742,-7.139832237071058,15.5403927823965,-13.628252798422805,-24.57626437718736,-20.061703796263103,-4.504342893506542,1.6685756753663696,25.232846790056144,-13.385588510082071,23.774201922688,1.2258503401360694,4.1428571428571495,-11.533384827656079,16.189998876493586,1,0.30000000000000004
7,-17.465324148780454,17.416686174997768,-7.180348083456295,15.399314777207712,-13.472905636162537,-24.555521800915656,-20.035866475166774,-4.512849090417355,1.6233854358144733,25.07793341723558,-13.376346568888659,23.78110398129964,1.2258503401360694,4.1428571428571495,-10.765631931185235,15.781940747213383,1,0.35000000000000003
8,-17.410147188529834,17.48312090060157,-7.219587884372332,15.242411862758559,-13.307724480145234,-24.53630311615176,-20.012184623255006,-4.525461258256072,1.5785193730841551,24.928558836558256,-13.3755163087216,23.774739257412733,1.2258503401360694,4.1428571428571495,-10.070998358187776,15.412745296912258,1,0.4
9,-17.37768942875848,17.521735941956702,-7.25773865728577,15.070487924264578,-13.13407131041879,-24.51817222824104,-19.990647660915315,-4.541609799345913,1.5339700952185902,24.784596751171957,-13.382903337263487,23.755565174419782,1.2258503401360694,4.1428571428571495,-9.449484108663746,15.082412525590179,1,0.45
10,-17.366836313953833,17.533877235451143,-7.294987419663198,14.88434684694132,-12.953308107030981,-24.500693042528784,-19.97124500853528,-4.560725116010072,1.4897302102610297,24.64592086422442,-13.398313262196842,23.72403915571319,1.2258503401360694,4.1428571428571495,-8.901089182613138,14.790942433247167,1,0.5
11,-17.376473288603382,17.520890717472756,-7.3315211889712435,14.684792516004277,-12.766796850029671,-24.483429464360366,-19.95396608650242,-4.582237610571749,1.4457923262547088,24.512404878863336,-13.421551691204312,23.680618624685437,1.2258503401360694,4.1428571428571495,-8.425813580035936,14.538335019883252,1,0.55
12,-17.40548579719463,17.48412232440946,-7.367526982676456,14.472628816669014,-12.575899519462709,-24.465945399081086,-19.938800315204322,-4.6055776853541435,1.4021490512428034,24.383922498236494,-13.452424231968433,23.625761004728986,1.2258503401360694,4.1428571428571495,-8.02365730093215,14.324590285498383,1,0.6000000000000001
13,-17.452759284215016,17.424917992649185,-7.403191818245439,14.248659634151023,-12.381978095377931,-24.447804752036337,-19.925737115028515,-4.6301757426804935,1.3587929932685716,24.26034742549165,-13.490736492171806,23.559923719236284,1.2258503401360694,4.1428571428571495,-7.694620345301778,14.149708230092573,1,0.65
14,-17.51717919415204,17.34462365857983,-7.438702713144835,14.013688853665847,-12.18639455782313,-24.42857142857143,-19.914765906362543,-4.655462184873948,1.315716760375219,24.141553363776513,-13.536294079497013,23.483564191599765,1.2258503401360694,4.1428571428571495,-7.438702713144835,14.013688853665847,1,0.7000000000000001
15,-17.597630971493153,17.244585258589325,-7.474246684841184,13.768520360429022,-11.990510886846184,-24.407809334031683,-19.905876109593976,-4.680867414257725,1.2729129606059584,24.02741401623885,-13.588902601626595,23.397139845211914,1.2258503401360694,4.1428571428571495,-7.511537597359131,13.679807515384534,1,0.75
16,-17.69300006072586,17.126148729065584,-7.510010750801125,13.513958039656076,-11.795689062494962,-24.38508237376244,-19.89905714511036,-4.705821833155042,1.2303742020040485,23.917803086026407,-13.64836766624318,23.301108103465197,1.2258503401360694,4.1428571428571495,-7.583500207510963,13.34992475600478,1,0.8
17,-17.802171906337637,16.99066000639651,-7.546181928491232,13.250805776562526,-11.603291064817254,-24.359954453109044,-19.894298433299245,-4.729755843889115,1.188093092612642,23.812594276286926,-13.714494881029319,23.19592638975203,1.2258503401360694,4.1428571428571495,-7.654590543600399,13.024040575526607,1,0.8500000000000001
18,-17.924031952815945,16.839465026969997,-7.5829472353781,12.979867456363912,-11.414678873860897,-24.331989477416823,-19.891589394548166,-4.752099848783084,1.1460622404749823,23.711661290168134,-13.7870898536676,23.082052127464898,1.2258503401360694,4.1428571428571495,-7.7248086056273495,12.702154973949996,1,0.9
19,-18.057465644648257,16.673909727174024,-7.620493688928335,12.70194696427575,-11.231214469673738,-24.300751352031167,-19.89091944924468,-4.772284250160225,1.104274253634327,23.6148778308178,-13.865958191840605,22.959942739996247,1.2258503401360694,4.1428571428571495,-7.794154393591874,12.384267951274976,1,0.9500000000000001
20,-18.201358426322056,16.495340043396435,-7.659008306608499,12.417848185513591,-11.054259832303618,-24.265803982297314,-19.89227801777636,-4.789739450343706,1.0627217401338602,23.522117601383655,-13.95090550323089,22.830055650738544,1.2258503401360694,4.1428571428571495,-7.862627907493926,12.070379507501519,1,1.0
21,-18.354595742324822,16.305101912025183,-7.698678105885236,12.128375005292929,-10.885176941798424,-24.22671127356067,-19.895654520530737,-4.803895851656712,1.021397308016824,23.43325430501343,-14.041737395521066,22.69284828308424,1.2258503401360694,4.1428571428571495,-7.930229147333552,11.760489642629631,1,1.05
22,-18.51606303714406,16.104541269448188,-7.739690104225148,11.834331308829327,-10.725327778205884,-24.183037131166564,-19.901038377895368,-4.814183856422472,0.9802935653264172,23.348161644854898,-14.13825947639369,22.548778060425775,1.2258503401360694,4.1428571428571495,-7.996958113110722,11.454598356659325,1,1.1
23,-18.684645755267187,15.895004052053327,-7.782231319094781,11.536520981338278,-10.576074321573937,-24.13434546046032,-19.908419010257784,-4.820033866964192,0.9394031201058675,23.266713324055775,-14.240277353531342,22.398302406155636,1.2258503401360694,4.1428571428571495,-8.062814804825457,11.152705649590581,1,1.1500000000000001
24,-18.859229341181724,15.67783619622855,-7.826488767960772,11.235747908035352,-10.43877855195037,-24.080200166787268,-19.917785838005578,-4.820876285605063,0.8987185803983807,23.18878304576385,-14.347596634616632,22.241878743666252,1.2258503401360694,4.1428571428571495,-8.12779922247773,10.854811521423398,1,1.2000000000000002
25,-19.038699239375145,15.454383638361763,-7.872649468289676,10.932815974136055,-10.31480244938303,-24.020165155492766,-19.92912828152624,-4.8161415146682724,0.8582325542472075,23.11424451312681,-14.460022927332087,22.079964496350083,1.2258503401360694,4.1428571428571495,-8.191911366067547,10.560915972157817,1,1.25
26,-19.221940894334903,15.22599231484087,-7.920900437548116,10.628529064855922,-10.205507993919774,-23.953804331922157,-19.94243576120738,-4.805259956477054,0.8179376496955535,23.042971429292457,-14.577361839360334,21.913017087599606,1.2258503401360694,4.1428571428571495,-8.255151235594951,10.271019001793807,1,1.3
27,-19.40783975054849,14.994008162053783,-7.971428693202704,10.323691065410443,-10.112257165608405,-23.880681601420747,-19.957697697436505,-4.787662013354561,0.7778264747866619,22.974837497408476,-14.699418978383923,21.741493940807246,1.2258503401360694,4.1428571428571495,-8.3175188310599,9.985120610331347,1,1.35
28,-19.595281252503398,14.759777116388422,-8.024421252720003,10.019105861015213,-10.036411944496809,-23.800360869333883,-19.974903510601195,-4.76277808762405,0.737891637563693,22.90971642062267,-14.825999952085441,21.565852479365503,1.2258503401360694,4.1428571428571495,-8.379014152462384,9.70322079777047,1,1.4000000000000001
29,-19.783150844687057,14.52464511423271,-8.080065133566624,9.715577336885703,-9.979334310632744,-23.7124060410069,-19.99404262108898,-4.730038581608704,0.6981257460699053,22.847481902082748,-14.956910368147453,21.386550126666762,1.2258503401360694,4.1428571428571495,-8.439637199802426,9.425319564111183,1,1.4500000000000002
30,-19.970333971587,14.28995809197455,-8.138547353209162,9.413909378237486,-9.94238624406416,-23.616381021785177,-20.01510444928743,-4.68887389763172,0.6585214083485267,22.788007644936446,-15.09195583425257,21.204044306103544,1.2258503401360694,4.1428571428571495,-8.499387973080022,9.151416909353443,1,1.5
31,-20.15571607769067,14.05706198600186,-8.20005492911422,9.114905870286059,-9.926929724838796,-23.51184971701399,-20.038078415584078,-4.6387144380162875,0.6190712324427552,22.73116735233154,-15.230941958083354,21.018792441068282,1.2258503401360694,4.1428571428571495,-8.558266472295191,8.881512833497279,1,1.55
32,-20.338182607485557,13.827302732702561,-8.264774878748408,8.81937069824697,-9.934326733004546,-23.398376032038673,-20.062953940366494,-4.578990605085614,0.5797678263958042,22.67683472741574,-15.373674347322368,20.83125195495344,1.2258503401360694,4.1428571428571495,-8.616272697447894,8.615607336542695,1,1.6
33,-20.516619005459116,13.602026268464554,-8.332894219578257,8.528107747335724,-9.965939248609217,-23.275523872204623,-20.089720444022195,-4.5091328011629495,0.5406037982509017,22.62488347333683,-15.519958609652232,20.64188027115146,1.2258503401360694,4.1428571428571495,-8.673406648538144,8.353700418489689,1,1.6500000000000001
34,-20.689910716098854,13.382578529675778,-8.40459996907046,8.241920902767875,-10.023129251700684,-23.142857142857142,-20.118367346938776,-4.42857142857143,0.5015717560513209,22.575187293242514,-15.669600352755484,20.451134813054807,1.2258503401360694,4.1428571428571495,-8.72966832556595,8.09579207933825,1,1.7000000000000002
35,-20.85720190586963,13.170000155437558,-8.480115396845232,7.961506319302164,-10.10680208149141,-23.000166307106227,-20.148878109921565,-4.336874348732561,0.4626643078402149,22.527619890280572,-15.822405184314706,20.259473004055934,1.1788703360131914,4.138528138528136,-8.785057728531324,7.841882319088396,1,1.75
36,-21.018671629146016,12.964110595705131,-8.559808781137754,7.687129229870268,-10.216036513852723,-22.848148059120568,-20.181212355447187,-4.2341592594608,0.4238740616608419,22.482054967598735,-15.978178712012518,20.067352267547296,1.1318903318903284,4.134199134199126,-8.83957485743424,7.591971137740079,1,1.8
37,-21.174757662279895,12.764424003147102,-8.644084652336831,7.418947136947097,-10.349454683820518,-22.687725650833475,-20.215323746410075,-4.120681317668928,0.3851936255563848,22.43836622834472,-16.13672654353144,19.875230026921365,1.084910327767458,4.129870129870131,-8.893219712274732,7.346058535293368,1,1.85
38,-21.32589778162328,12.570454530432132,-8.73334754083135,7.157117543007524,-10.505678726430764,-22.519822334178272,-20.251165945704695,-3.996695680269669,0.34661560757007936,22.396427375666327,-16.2978542865541,19.683563705570585,1.0379303236446102,4.125541125541131,-8.94599229305273,7.104144511748223,1,1.9000000000000001
39,-21.47252976352808,12.381716330228876,-8.828001977010139,6.9017979505264755,-10.683330776719426,-22.345361361088283,-20.28869261622543,-3.8624575041758185,0.30813261574515366,22.356112112711244,-16.461367548763043,19.492810726887395,0.9909503195217549,4.121212121212122,-8.997892599768337,6.86622906710463,1,1.9500000000000002
40,-21.615091384346204,12.19772355520593,-8.928452491261996,6.6531458619788255,-10.88103296972239,-22.165265983496912,-20.32785742086672,-3.7182219463000687,0.2697372581248133,22.317294142627258,-16.627071937840903,19.30342851426427,0.9439703153989146,4.116883116883108,-9.048920632421442,6.632312201362634,1,2.0
41,-21.754020420429654,12.017990358031986,-9.035103613975798,6.41131877983949,-11.097407440475635,-21.98045945333742,-20.368614022523015,-3.5642441635552196,0.23142214275230913,22.27984716856209,-16.794773061470178,19.115874491093663,0.8969903112760442,4.112554112554104,-9.09907639101214,6.4023939145222215,1,2.0500000000000003
42,-21.889754648130335,11.842030891375657,-9.148359875540379,6.176474206583353,-11.331076324015116,-21.791865022543174,-20.41091608408872,-3.4007793128540116,0.19317987767083153,22.243644893663497,-16.964276527333496,18.930606080768033,0.8500103071531662,4.108225108225109,-9.148359875540379,6.176474206583353,1,2.1
43,-22.022731843800198,11.669359307905609,-9.268625806344591,5.9487696446853215,-11.580661755376752,-21.60040594304748,-20.454717268458285,-3.228082551109152,0.15500307092360116,22.2085610210792,-17.135387943113432,18.74808070667983,0.8030303030303032,4.1038961038960995,-9.52791842646883,5.941596005662722,1,2.15
44,-22.153389783791198,11.499489760290466,-9.396305936777225,5.728362596620301,-11.844785869596517,-21.40700546678369,-20.499971238526147,-3.046409035233455,0.11688433055386127,22.174469253956982,-17.307912916492565,18.56875579222152,0.756050298907478,4.09956709956708,-9.894225556666623,5.714918041183208,1,2.2
45,-22.28216624445526,11.331936401198867,-9.53180479722718,5.515410564863191,-12.12207080171032,-21.212586845685145,-20.546631657186726,-2.856013922139642,0.07881626460477975,22.141243295444557,-17.481657055153473,18.393088760785545,0.709070294784585,4.0952380952381,-10.247281266133747,5.496440313144814,1,2.25
46,-22.409499002144347,11.166213383299493,-9.675526918083259,5.310071051888879,-12.411138686754143,-21.01807333168512,-20.594652187334457,-2.6571523687404532,0.04079148111965253,22.108756848689683,-17.656425966778727,18.22153703576437,0.6620902906617447,4.090909090909086,-10.587085554870193,5.286162821547531,1,2.3000000000000003
47,-22.53582583321039,11.001834859260924,-9.8278768297343,5.112501560172265,-12.710611659763895,-20.824388176717033,-20.64398649186375,-2.45007953194866,0.0028025881416249374,22.076883616840107,-17.832025259050905,18.054558040550447,0.6151102865388818,4.086580086580086,-10.91363842287597,5.084085566391368,1,2.35
48,-22.66158451400532,10.838314981751845,-9.989259062569161,4.922859592188252,-13.019111855775563,-20.632454632714154,-20.694588233669066,-2.2350505686770026,-0.03515780628600709,22.045497303043547,-18.0082605396526,17.892609198536235,0.5681302824160037,4.082251082251082,-11.226939870151087,4.890208547676345,1,2.4000000000000004
49,-22.787212820881102,10.6751679034409,-10.160078146976696,4.741302650411736,-13.335261409825048,-20.443195951609823,-20.74641107564483,-2.012320635838232,-0.07309709412008317,22.014471610447767,-18.184937416266365,17.736147933114196,0.5211502782931559,4.077922077922072,-11.526989896695515,4.704531765402438,1,2.45
50,-22.91314853018967,10.511907776996713,-10.340738613345708,4.567988237317629,-13.657682456948322,-20.257535385337427,-20.799408680685474,-1.7821448903451236,-0.11102266731737515,21.983680242200524,-18.361861496574832,17.58563166767676,0.4741702741703006,4.073593073593063,-11.813788502509293,4.527055219569636,1,2.5
51,-23.03982941828296,10.348048755087937,-10.531644992065058,4.403073855380803,-13.984997132181313,-20.07639618583021,-20.853534711685402,-1.544778489110384,-0.14894191783465488,21.95299690144954,-18.53883838826053,17.44151782561643,0.42719027004743015,4.069264069264058,-12.087335687592411,4.357778910177959,1,2.5500000000000003
52,-23.167693261512945,10.183104990383224,-10.733201813523575,4.246717007076203,-14.315827570560002,-19.900701605021567,-20.908742831539087,-1.3004765890467882,-0.1868622376286942,21.92229529134258,-18.715673699006054,17.304263830325617,0.38021026592458984,4.064935064935044,-12.347631451944842,4.196702837227403,1,2.6
53,-23.29717783623151,10.016590635551175,-10.945813608110079,4.099075194878681,-14.64879590712027,-19.731374894844823,-20.964986703140916,-1.0494943470671114,-0.22479101865628748,21.89144911502737,-18.89217303649398,17.174327105196806,0.33323026180170434,4.060606060606054,-12.59467579556662,4.0438270007179575,1,2.6500000000000004
54,-23.428720918790646,9.848019843260495,-11.16988490621349,3.96030592126315,-14.982524276898106,-19.56933930723329,-21.022219989385356,-0.7920869200840366,-0.2627356528741916,21.860332075651677,-19.06814200840688,17.052165073622433,0.28625025767883383,4.056277056277054,-12.828468718457692,3.8991514006496524,1,2.7
55,-23.562732587706794,9.676989075785238,-11.405646940859633,3.8304267576247044,-15.31588096733454,-19.415321648692245,-21.080444400426277,-0.5286319785491008,-0.30070221722803353,21.82884034426684,-19.243484793374716,16.938079527958934,0.23927025355599355,4.051948051948045,-13.049010220618129,3.7626760370224384,1,2.75
56,-23.699512130154428,9.503424033821437,-11.65263775562272,3.708895551039258,-15.648718875490873,-19.269262944014883,-21.139853835455217,-0.25999724706857136,-0.33869152861869534,21.79695996353883,-19.41849985381689,16.83174973641856,0.1922902494331457,4.0476190476190546,-13.256300302047876,3.6344009098363736,1,2.8000000000000003
57,-23.83933113547256,9.32733272767048,-11.910222096713944,3.595030217502853,-15.981137050833498,-19.130907772566243,-21.200690240923162,0.012827036212512723,-0.37670308893585414,21.764699444037188,-19.59358422310014,16.732699336177575,0.1453102453102602,4.043290043290046,-13.450338962746974,3.5143260190914005,1,2.85
58,-23.982461193000212,9.148723167633882,-12.177764710344622,3.488148673011599,-16.313234542828887,-19.000000713711405,-21.263195563281194,0.288850633149151,-0.4147364000692848,21.73206729633145,-19.76913493459126,16.640451964412215,0.09833024118738976,4.038961038961027,-13.63112620271539,3.402451364787567,1,2.9000000000000004
59,-24.129173892076327,8.967603364013065,-12.454630342725995,3.3875688335616045,-16.645110400943363,-18.876286346815487,-21.327611748980278,0.5670833055963672,-0.4527909639085814,21.699072030991204,-19.94554902165703,16.554531258298702,0.05135023706454192,4.034632034632036,-13.798662021953122,3.298776946924844,1,2.95
60,-24.27974082203993,8.783981327109444,-12.74018374006923,3.292608615148888,-16.976863674643358,-18.759509251243582,-21.394180744471406,0.8465348154090739,-0.49086628234353413,21.665722158586007,-20.12322351766419,16.474460855013284,0.004370232941686538,4.030303030303022,-13.952946420460203,3.2033027655032367,1,3.0
61,-24.434433572230034,8.597865067224523,-13.033789648585653,3.2025859337696017,-17.308593413395283,-18.649414006360733,-21.463144496205597,1.126214924442295,-0.5289618572638575,21.632026189685398,-20.30255545597953,16.399764391732194,-0.042609771181161306,4.025974025974027,-14.09397939823662,3.1160288205227498,1,3.0500000000000003
62,-24.59352373198564,8.409262594659738,-13.334812814486469,3.1168187054198015,-17.64039866666556,-18.545745191532077,-21.53474495063387,1.4051333945510152,-0.5670771905591458,21.59799263485894,-20.483941869969783,16.32996550563168,-0.08958977530405435,4.021645021645023,-14.221760955282358,3.0369551119833833,1,3.1
63,-24.757282890645712,8.218181919716516,-13.642617983982928,3.034624846095559,-17.972378483920572,-18.448247386122663,-21.609224054207218,1.6822999875901958,-0.6052117841192266,21.563630004676224,-20.66777979300175,16.264587833887944,-0.13656977942690973,4.017316017316004,-14.336291091597426,2.966081639885142,1,3.1500000000000004
64,-24.925982637549268,8.02463105269634,-13.956569903286278,2.955322271792978,-18.30463191462673,-18.356665169497614,-21.686823753376647,1.956724465414831,-0.6433651398337619,21.528946809706763,-20.8544662584422,16.203155013677303,-0.18354978354977264,4.012987012987009,-14.437569807181832,2.9034084042280117,1,3.2
65,-25.099894562035306,7.8286180039006235,-14.27603331860776,2.878228898508129,-18.63725800825041,-18.270743121021994,-21.767785994593165,2.227416589879926,-0.6815367595924288,21.493951560520163,-21.044398299657875,16.14519068217592,-0.23052978767263554,4.008658008658005,-14.525597102035569,2.8489354050120017,1,3.25
66,-25.27929025344283,7.63015078363085,-14.600372976158635,2.802662642237117,-18.970355814258074,-18.190225820060917,-21.852352724307764,2.4933861228404317,-0.719726145284987,21.45865276768595,-21.23797295001556,16.09021847656006,-0.27750979179549096,4.004329004329005,-14.600372976158635,2.802662642237117,1,3.3000000000000003
67,-25.46444130111082,7.429237402188447,-14.928953622150113,2.7279414189760223,-19.30402438211607,-18.114857845979447,-21.94076588897148,2.753642826151347,-0.7579327988011211,21.42305894177368,-21.43558724288202,16.037762034005965,-0.32448979591833127,3.999999999999995,-14.928953622150113,2.7279414189760223,1,3.35
68,-25.655619294378297,7.225885869874879,-15.261140002793486,2.653383144720915,-19.63836276129084,-18.044383778142667,-22.03326743503531,3.0071964616676725,-0.796156222030463,21.387178593352957,-21.63763821162403,15.987344991689877,-0.37146980004122426,3.995670995670996,-15.261140002793486,2.653383144720915,1,3.4000000000000004
69,-25.85309582258423,7.020104196991582,-15.596296864299909,2.5783057354678767,-19.973470001248764,-17.978548195915707,-22.130099308950236,3.253056791244349,-0.8343959168628478,21.351020232993264,-21.844522889608342,15.938490986788011,-0.4184498041640947,3.9913419913419865,-15.596296864299909,2.5783057354678767,1,3.45
70,-26.05714247506767,6.811900393840019,-15.933788952880734,2.5020271072130194,-20.309445151456263,-17.917095678663593,-22.23150345716729,3.4902335767364057,-0.8726513851878924,21.31459237126421,-22.056638310201723,15.890723656476624,-0.46542980828693503,3.9870129870129767,-15.933788952880734,2.5020271072130194,1,3.5
71,-26.268030841167555,6.601282470721634,-16.272981014747142,2.423865175952411,-20.64638726137973,-17.859770805751484,-22.337721826137457,3.717736579998803,-0.9109221288952963,21.27790351873537,-22.274381506770972,15.843566637931954,-0.5124098124098055,3.9826839826839775,-16.272981014747142,2.423865175952411,1,3.5500000000000003
72,-26.4860325102229,6.388258437937868,-16.6132377961104,2.3431378576821356,-20.984395380485577,-17.806318156544425,-22.448996362311778,3.9345755628865167,-0.9492076498747969,21.240962185976265,-22.498149512682815,15.79654356833023,-0.5593898165326533,3.978354978354973,-16.6132377961104,2.3431378576821356,1,3.6
73,-26.711419071572724,6.17283630579019,-16.953924043181747,2.259163068398279,-21.32356855824019,-17.756482310407495,-22.56556901214122,4.139760287254556,-0.9875074500161237,21.203776883556475,-22.72833936130404,15.749178084847703,-0.6063698206555388,3.974025974025973,-16.953924043181747,2.259163068398279,1,3.6500000000000004
74,-26.94446211455603,5.955024084580042,-17.294404502172416,2.171258724096916,-21.664005844110022,-17.710007846705807,-22.6876817220768,4.332300514957891,-1.0258210312089315,21.16635612204554,-22.96534808600143,15.700993824660618,-0.6533498247783716,3.9696969696969684,-17.294404502172416,2.171258724096916,1,3.7
75,-27.185433228511766,5.734829784608868,-17.634043919293674,2.078742740774152,-22.00580628756141,-17.666639344804455,-22.815576438569536,4.511206007851488,-1.0641478953429495,21.12870841201305,-23.209572720141704,15.651514424945155,-0.7003298289012421,3.9653679653679546,-17.634043919293674,2.078742740774152,1,3.75
76,-27.43460400277897,5.5122614161781165,-17.97220704075674,1.9809330344260614,-22.349068938060793,-17.626121384068515,-22.94949510807042,4.675486527790356,-1.1024875443078477,21.09084226402853,-23.46141029709167,15.600263522877638,-0.7473098330241275,3.9610389610389545,-17.97220704075674,1.9809330344260614,1,3.8000000000000003
77,-27.692246026696658,5.28732698958927,-18.308258612772875,1.8771475210487298,-22.69389284507459,-17.588198543863044,-23.08967967703047,4.824151836629489,-1.140839479993378,21.05276618866157,-23.721257850218105,15.546764755634243,-0.7942898371469829,3.9567099567099646,-18.308258612772875,1.8771475210487298,1,3.85
78,-27.958630889603775,5.060034515143723,-18.64156338155332,1.7667041166382524,-23.040377058069193,-17.552615403553197,-23.236372091900684,4.956211696223844,-1.1792032042892258,21.014488696481706,-23.989512412887752,15.490541760391231,-0.8412698412698232,3.952380952380955,-18.64156338155332,1.7667041166382524,1,3.9000000000000004
79,-28.234030180839362,4.830392003142966,-18.97148609330932,1.6489207371906898,-23.388620626510992,-17.51911654250403,-23.38981429913206,5.070675868428402,-1.2175782190851199,20.976018298058502,-24.26657101846738,15.431118174324835,-0.8882498453926937,3.948051948051941,-18.97148609330932,1.6489207371906898,1,3.95
80,-28.518715489742412,4.598407463888435,-19.297391494252107,1.523115298702142,-23.7387225998664,-17.487446540080594,-23.55024824517566,5.16655411509817,-1.2559640262707223,20.937363503961517,-24.552830700323774,15.368017634611292,-0.9352298495155641,3.943722943722951,-19.297391494252107,1.523115298702142,1,4.0
81,-28.8129584056519,4.3640889076815865,-19.618644330592954,1.3886057171686934,-24.090782027601826,-17.457349975648036,-23.717915876482383,5.2428561980881305,-1.2943601277357635,20.89853282476032,-24.848688491823676,15.300763778426859,-0.982209853638427,3.939393939393927,-19.618644330592954,1.3886057171686934,1,4.05
82,-29.117030517906827,4.127444344823857,-19.934609348543052,1.2447099085864302,-24.444897959183674,-17.42857142857143,-23.893059139503315,5.298591879253238,-1.3327660253699425,20.859534771024457,-25.154541426333882,15.228880242947746,-1.029189857761275,3.9350649350649323,-19.934609348543052,1.2447099085864302,1,4.1000000000000005
83,-29.431039410697434,3.8884590400099945,-20.24471939506673,1.0909789768496265,-24.801118026170876,-17.40089651300825,-24.075744713081622,5.333163462619758,-1.3711812210629137,20.820377853323492,-25.470604952536405,15.151962499180772,-1.0761698618841602,3.930735930735923,-20.882689302001843,0.8590811068453942,1,4.15
84,-29.754436647618807,3.647027275507995,-20.548679720140356,0.9278967774454324,-25.159284188492546,-17.37427498228555,-24.265338205629188,5.347543420899053,-1.4096052167045277,20.781070582226988,-25.796368180374504,15.06989335345502,-1.1231498660070005,3.9264069264069232,-21.81197580828721,0.48109648583787845,1,4.2
