Frame,Home_13_x,Home_13_y,Home_747_x,Home_747_y,Home_21030_x,Home_21030_y,Home_21031_x,Home_21031_y,Home_21032_x,Home_21032_y,Home_21033_x,Home_21033_y,Home_21034_x,Home_21034_y,Home_24770_x,Home_24770_y,Home_24771_x,Home_24771_y,ball_x,ball_y,Period,Time [s]
0,46.221768707483015,-14.142857142857142,52.22579326503804,-33.57040396564937,28.77142857142857,-6.0000000000000036,25.887074829931976,-21.57142857142857,41.77382149555632,-22.316219704271564,41.318367346938786,0.7142857142857141,44.34693877551021,2.8571428571428563,15.9360544217687,-3.4285714285714213,15.647619047619045,5.1428571428571495,52.22579326503804,-33.57040396564937,1,0.0
1,46.19558897879932,-14.089797613331525,52.35904169105953,-33.603902690964446,28.72766908902851,-6.00758566499152,25.866138070140703,-21.533126293796855,41.74292558947898,-22.397082869818497,41.23294157577077,0.6996188222489402,44.27018806019788,2.8023929920187576,15.999776667781722,-3.425918468365203,15.732828309245926,5.1293343740456985,52.21751697165879,-33.576037623833024,1,0.05
2,46.16953284488358,-14.035613644671127,52.48093348950499,-33.63489869650017,28.68689836633214,-6.014653231307992,25.845501108132552,-21.494641263715152,41.715543427879616,-22.477246058453986,41.148547108455304,0.6856737959315257,44.195242848645826,2.7492008554083385,16.064972495614,-3.4231577261263615,15.81979574953895,5.116175606735967,52.20937552943676,-33.5815794890738,1,0.1
3,46.14360812003014,-13.980326592261166,52.59175303102527,-33.66345452515153,28.649084840539935,-6.021208170330925,25.825158394530618,-21.45596950894675,41.69161373398943,-22.55671618953441,41.065162924617695,0.6724424218504979,44.12208075189453,2.697540503557464,16.131623709740133,-3.420290506872313,15.908499009998314,5.103375803329618,52.2013667411523,-33.5870310570152,1,0.15000000000000002
4,46.11782261853347,-13.92395781148681,52.69178468627106,-33.68963271981341,28.614196948852452,-6.027255953441856,25.805104379957925,-21.417107057254906,41.671075231039566,-22.63550018241624,40.98276800388334,0.6599164865228505,44.050679380984434,2.647385992711997,16.19971211463487,-3.4173181156205454,15.998915732124154,5.090929926228267,52.193488445386485,-33.59239379893123,1,0.2
5,46.092184154688,-13.866528657733266,52.781312825893124,-33.71349582338077,28.582203128470155,-6.032802052022267,25.785333515037493,-21.378049936402828,41.65386664226125,-22.713604956455807,40.90134132587763,0.6480877764656063,43.98101634695606,2.598711379117786,16.269219514772868,-3.4142418573885274,16.091023557416605,5.078832937833555,52.18573851593786,-33.59766916212348,1,0.25
6,46.06670054278815,-13.80806048638577,52.86062182054228,-33.73510637874856,28.553071816593583,-6.037851937453718,25.765840250392387,-21.33879417415385,41.639926690885645,-22.79103743100956,40.82086187022582,0.6369480781958071,43.91306926084986,2.5514907190206744,16.340127714628785,-3.4110630371937,16.18480012737585,5.067079800547126,52.17811486124855,-33.6028585703116,1,0.30000000000000004
7,46.04137959712832,-13.748574652829472,52.92999604086925,-33.754526928811714,28.526771450423187,-6.042411081117681,25.74661903664562,-21.299335798271166,41.62919410014393,-22.8678045254339,40.741308616553354,0.6264891782304468,43.84681573370637,2.505698068666502,16.41241851867732,-3.4077829600535074,16.28022308350205,5.055665476770635,52.17061542383992,-33.60796342401774,1,0.35000000000000003
8,46.016229132003,-13.688092512449591,52.989719857524804,-33.77182001646513,28.503270467159528,-6.046484954395684,25.727664324420218,-21.259670836518083,41.62160759326729,-22.943913159085252,40.66266054448564,0.6167028630865334,43.78223337656593,2.461307484301141,16.48607373139319,-3.4044029309854227,16.3772700672953,5.044584928905693,52.16323817975702,-33.61298510094434,1,0.4
9,45.99125696170653,-13.626635420631311,53.040077641159705,-33.78704818460381,28.482537304003113,-6.05007902866927,25.70897056433924,-21.219795316657837,41.617105893486894,-23.019370251320012,40.58489663364795,0.6075809192811283,43.71929980046912,2.4182930221704506,16.56107515725096,-3.4009242550068914,16.475918720255798,5.033833119353945,52.155981138022774,-33.617924956346016,1,0.45
10,45.966470900533444,-13.564224732759833,53.081353762424726,-33.800273976122625,28.464540398154465,-6.053198775319895,25.690532207025708,-21.179705266453688,41.61562772403394,-23.094182721494537,40.50799586366567,0.5991151333311913,43.657992616456404,2.376628738520279,16.637404600725393,-3.397348237135407,16.576146683883685,5.023405010517045,52.148842340100174,-33.622784323395386,1,0.5
11,45.94187876277805,-13.500881804220379,53.113832591970606,-33.81155993391657,28.449248186814025,-6.055849665729169,25.672343703102676,-21.139396713668887,41.61711180813958,-23.16835748896533,40.4319372141642,0.5912972917537983,43.59828943556825,2.3362886895964503,16.715043866291154,-3.3936761823883894,16.6779315996791,5.013295564796605,52.14181985936417,-33.62756451354274,1,0.55
12,45.917488362734865,-13.43662799039812,53.13779850044815,-33.820968600880555,28.436629107182338,-6.058037171278532,25.654399503193154,-21.098865686066752,41.62149686903502,-23.241901473088724,40.356699664768904,0.5841191810659089,43.54016786884509,2.2972469316448385,16.793974758422923,-3.3899093957833126,16.78125110914222,5.003499744594284,52.13491180058138,-33.63226681687003,1,0.6000000000000001
13,45.89330751469831,-13.371484646678278,53.15353585850808,-33.82856251990948,28.42665159645994,-6.059766763349493,25.63669405792023,-21.058108211410413,41.62872162995145,-23.314821593221144,40.282262195105105,0.5775725877845943,43.48360552732747,2.2594775209113016,16.87417908159538,-3.3860491823376115,16.886082853773217,4.994012512311713,52.128116299398776,-33.636892502439046,1,0.65
14,45.86934403296277,-13.305473128446039,53.16132903680117,-33.834404233898354,28.41928409184729,-6.061043913323635,25.619221817906904,-21.017120317463267,41.63872481412002,-23.38712476871903,40.20860378479821,0.5716492984268433,43.42858002205582,2.222954513641687,16.955638640283148,-3.382096847068751,16.99240447507215,4.984828830350555,52.121431521840464,-33.64144281863396,1,0.7000000000000001
15,45.84560573182268,-13.238614791086599,53.16146240597819,-33.83855628574209,28.414495030544938,-6.061874092582413,25.60197723377619,-20.9758980319885,41.65144514477194,-23.45881791893874,40.13570341347352,0.5663410995096737,43.37506896407063,2.187651966081841,17.03833523896097,-3.3780536949942284,17.100193614539258,4.975943661112407,52.11485566381266,-33.64591899349814,1,0.75
16,45.822100425572486,-13.170930989985147,53.1542203366899,-33.84108121833559,28.41225284975338,-6.0622627725073635,25.584954756151173,-20.934437382749387,41.666821345138345,-23.529907963236717,40.063540060756495,0.5616397775501131,43.32304996441239,2.1535439344776344,17.12225068210347,-3.37392103113145,17.20942791367467,4.967351966998943,52.108386950617025,-33.650322235065644,1,0.8
17,45.79883592850663,-13.102443080526921,53.13988719958705,-33.84204157457384,28.412525986673103,-6.062215424480019,25.568148835654846,-20.89273439750917,41.68479213845048,-23.600401820969328,39.99209270627241,0.5575371190651888,43.272500634121535,2.120604475074907,17.207366774185388,-3.3697001604979038,17.320085013978535,4.959048710411779,52.10202363647143,-33.65465373168722,1,0.8500000000000001
18,45.775820054919485,-13.033172418097024,53.11874736532039,-33.841499897351724,28.41528287850463,-6.061737519881861,25.551553922910287,-20.850785104031154,41.70529624793949,-23.67030641149303,39.92134032964665,0.55402491057188,43.22339858423862,2.088807644119484,17.293665319681352,-3.365392388111035,17.432142556950986,4.951028853752555,52.095764004039054,-33.65891465235103,1,0.9
19,45.753060619105554,-12.963140358080807,53.091085204540796,-33.83951872956427,28.42049196244844,-6.060834530094427,25.5351644685405,-20.808585530078545,41.72827239683654,-23.73962865416421,39.851261910504626,0.5510949385872386,43.17572142580403,2.0581274978572757,17.381128123066063,-3.360999018988288,17.545578184092207,4.943287359422912,52.08960636396467,-33.66310614699812,1,0.9500000000000001
20,45.730565435359175,-12.892368255863325,53.05718508789887,-33.83616061410632,28.4281216757051,-6.05951192649923,25.51897492316855,-20.76613170341463,41.753659308372846,-23.80837546833925,39.78183642847168,0.548738989628258,43.12944676985826,2.028538092534088,17.46973698881418,-3.3565213581471323,17.660369536902323,4.935819189824507,52.08354905441895,-33.66722934683283,1,1.0
21,45.70834231797488,-12.820877466829835,53.01733138604547,-33.83148809387283,28.438140455475086,-6.057775180477775,25.502979737417412,-20.72341965180266,41.78139570577959,-23.876553773374603,39.71304286317316,0.546948850212014,43.08455222744179,2.0000134843958035,17.559473721400387,-3.3519607106050264,17.776494256881534,4.928619307358954,52.077590440649765,-33.67128536462796,1,1.05
22,45.68639908124703,-12.748689346365556,52.97180846963134,-33.82556371175879,28.450516738958896,-6.0556297634116065,25.487173361910216,-20.680445403005915,41.81142031228788,-23.944170488626618,39.64486019423446,0.5457163068554522,43.04101540959518,1.9725277296882562,17.65032012529934,-3.3473183813794596,17.893929985529923,4.92168267442791,52.07172891454111,-33.67527529502526,1,1.1
23,45.66474353947003,-12.675825249855642,52.92090070930727,-33.818450010659056,28.465218963357074,-6.0530811466822065,25.47155024726993,-20.637204984787616,41.843671851129,-24.011232533451768,39.57726740128088,0.5450331460756095,42.998813927358775,1.9460548846572852,17.74225800498573,-3.342595675487818,18.01265436434769,4.9150042534330005,52.06596289417918,-33.67920021483063,1,1.1500000000000001
24,45.64338350693836,-12.602306532685322,52.86489247572394,-33.81020953346865,28.48221556587004,-6.050134801671106,25.456104844119608,-20.593694424911043,41.87808904553409,-24.077746827206433,39.51024346393785,0.544891154389533,42.95792539177315,1.9205690055487825,17.83526916493428,-3.337793897947614,18.132645034834972,4.908579006775878,52.0602908234252,-33.68306118330493,1,1.2000000000000002
25,45.62232679794641,-12.52815455023978,52.80406813953216,-33.80090482308246,28.501474983698426,-6.046796199759819,25.440831603082287,-20.549909751139452,41.91461061873429,-24.143720289247014,39.44376736183072,0.5452821183142111,42.918327413878735,1.8960441486085637,17.929335409619632,-3.332914353776278,18.253879638491927,4.902401896858161,52.0547111714957,-33.686859242449806,1,1.25
26,45.601581226788646,-12.453390657904224,52.73871207138276,-33.79059842239543,28.522965654042643,-6.04307081232987,25.42572497478102,-20.505846991236105,41.95317529396083,-24.209159838929917,39.377818074584816,0.5461978243666524,42.879997604716,1.8724543700824865,18.02443854351645,-3.3279583479912893,18.376335816818685,4.89646788608149,52.0492224325492,-33.69059541728879,1,1.3
27,45.58115460775946,-12.378036211063865,52.6691086419264,-33.779352874302496,28.54665601410325,-6.038964110762769,25.410779409838824,-20.461502172964245,41.99372179444491,-24.274072395611544,39.31237458182557,0.5476300590639229,42.84291357532544,1.8497737262164289,18.12056037109943,-3.3229271856100864,18.499991211315432,4.890771936847529,52.04382312528007,-33.69427071614409,1,1.35
28,45.56105475515331,-12.302112565103828,52.595542221813886,-33.767230721698624,28.57251450108073,-6.034481566440017,25.395989358878722,-20.41687132408719,42.03618884341763,-24.338464878648338,39.247415863178276,0.5495706089229825,42.80705293674752,1.8279762732562248,18.217682696843184,-3.3178221716501493,18.6248234634823,4.8853090115579,52.03851179251836,-33.69788613090867,1,1.4000000000000001
29,45.5412894832646,-12.2256410754094,52.518297181695985,-33.75429450747873,28.6005095521756,-6.029628650743141,25.381349272523792,-20.37195047236812,42.08051516411024,-24.40234420739661,39.18292089826835,0.552011260460902,42.772393300022735,1.8070360674477426,18.315787325222498,-3.312644611128898,18.750810214819445,4.880074072614246,52.033287000836864,-33.70144263731383,1,1.4500000000000002
30,45.521866606387775,-12.148643097365772,52.43765789222348,-33.74060677453777,28.63060960458838,-6.024410835053654,25.366853601397054,-20.326735645570324,42.1266394797539,-24.465717301212905,39.11886866672113,0.5549438001946557,42.73891227619157,1.7869271650368017,18.414856060711983,-3.3073958090638165,18.877929106827022,4.875062082418179,52.02814734016421,-33.70494119519269,1,1.5
31,45.50279393881723,-12.071139986358089,52.3539087240471,-33.72623006577058,28.662783095519522,-6.018833590753086,25.35249679612152,-20.281222871457103,42.17450051357976,-24.52859107945355,39.05523814816196,0.5583600146412812,42.706587476294466,1.767623622269285,18.514870707786336,-3.3020770704723534,19.006157781005147,4.8702680033713825,52.02309142340413,-33.7083827487392,1,1.55
32,45.484079294847405,-11.99315309777158,52.26733404781759,-33.71122692407225,28.696998462169628,-6.012902389222957,25.338273307320243,-20.235408177791633,42.22403698881906,-24.59097246147497,38.99200832221628,0.5622516903178103,42.67539651137186,1.7490994953910073,18.61581307092021,-3.296689700371988,19.13547387885405,4.865686797875469,52.018117886061376,-33.71176822676286,1,1.6
33,45.465730488772756,-11.91470378699143,52.17821823418576,-33.695659892337616,28.733224141739157,-6.0066227018447345,25.324177585616297,-20.18928759233723,42.27518762870294,-24.652868366633545,38.929158168509375,0.5666106137412128,42.6453169924643,1.7313288406478846,18.717664954588315,-3.2912350037801215,19.265855041873834,4.861313428332081,52.01322538587324,-33.7150985429395,1,1.6500000000000001
34,45.447755334887674,-11.835813409402855,52.08684565380235,-33.67959151346165,28.77142857142857,-6.0000000000000036,25.310204081632637,-20.142857142857142,42.3278911564626,-24.714285714285722,38.86666666666669,0.5714285714285743,42.61632653061228,1.714285714285718,18.820408163265306,-3.285714285714281,19.397278911564626,4.857142857142854,52.008412602447386,-33.71837459605783,1,1.7000000000000002
35,45.430161647486635,-11.756503320391024,51.99350067731811,-33.6630843303393,28.811580188438462,-5.9930397550702255,25.2963472459924,-20.09611285711463,42.38208629532918,-24.775231423787886,38.80451279631347,0.5766973498968543,42.58840273685617,1.6979441725503797,18.924024501425855,-3.2801288511918876,19.52972312942661,4.853170046709445,52.00367823690562,-33.72159727026191,1,1.75
36,45.412957240864024,-11.676794875341157,51.898467675383856,-33.646200885865454,28.853647429969243,-5.985747438436931,25.282601529318526,-20.04905076287295,42.43771176853393,-24.835712414496427,38.74267553707521,0.5824087356631046,42.561523222236545,1.6822782716876992,19.028495773544662,-3.2744800052304037,19.66316533695995,4.849389959433448,51.999021011533046,-33.724767435290005,1,1.8
37,45.396149929314255,-11.596709429638496,51.80203101865029,-33.62900372293512,28.89759873322152,-5.978128521481651,25.26896138223411,-20.001666887895343,42.49470629930797,-24.895735605767786,38.68113386857716,0.5885545152443286,42.535665597793844,1.667262067943569,19.133803784096415,-3.268769052847261,19.797583175664776,4.845797557716562,51.99443966943362,-33.72788594670905,1,1.85
38,45.37974752713184,-11.516268338668166,51.70447507776818,-33.61155538444319,28.943402535395755,-5.970188475585876,25.255421255362172,-19.953957259945113,42.553008610882536,-24.95530791695839,38.61986677044478,0.5951264751575488,42.51080747456854,1.652869617563794,19.23993033755572,-3.2629972990599625,19.932954287041234,4.842387803960373,51.98993297419069,-33.73095364614567,1,1.9000000000000001
39,45.36375784861109,-11.435492957815384,51.60608422338832,-33.593918413284605,28.99102727369243,-5.961932772131145,25.241975599325745,-19.905917906785486,42.612557426488756,-25.014436267424575,38.55885322230338,0.6021164019197639,42.48692646360114,1.6390749767942765,19.346857238397313,-3.257166048885947,20.06925631258952,4.839155660566543,51.98549970953325,-33.73397136151327,1,1.9500000000000002
40,45.3481887080465,-11.35440464246536,51.50714282616148,-33.5761553523543,29.040441385312093,-5.953366882498983,25.228618864747858,-19.85754485617973,42.6732914693578,-25.07312757652282,38.49807220377831,0.6095160820480254,42.46400017593206,1.6258522018808212,19.45456629109588,-3.25127660734266,20.20646689380974,4.836096089936718,51.981138679007955,-33.73693990723569,1,2.0
41,45.333047919732486,-11.273024748003312,51.40793525673844,-33.55832874454725,29.091613307455265,-5.944496278070847,25.21534550225161,-19.808834135891104,42.735149462720955,-25.131388763609483,38.43750269449503,0.6173173020593175,42.44200622260184,1.613175349069316,19.563039300126057,-3.245330279447556,20.344563672202042,4.833204054472521,51.97684870565593,-33.73986008446656,1,2.0500000000000003
42,45.31834329796347,-11.191374629814387,51.30874588576985,-33.540501132758315,29.144511477322382,-5.935326430228314,25.202149962459963,-19.759781773682818,42.798070129809275,-25.189226748040987,38.37712367407878,0.6255118484706963,42.420922214650886,1.6010184746055947,19.672258069962567,-3.2393283702181184,20.48352428926661,4.830474516575608,51.972628631695436,-33.74273268130597,1,2.1
43,45.304082657033874,-11.109475643283822,51.20985908390659,-33.52273505988249,29.19910433211403,-5.9258628103528785,25.189026695995942,-19.71038379731824,42.86199219385403,-25.246648449173726,38.31691412215498,0.6340915077991415,42.40072576311972,1.5893556347355255,19.782204405080037,-3.2332721846717822,20.623326386503585,4.827902438647596,51.968477318209096,-33.74555847301288,1,2.15
44,45.29027381123819,-11.0273491437968,51.11155922179939,-33.505093068814745,29.255360309030674,-5.916110889826044,25.17597015348263,-19.66063623456051,42.92685437808633,-25.303660786364123,38.25685301834902,0.6430480665616898,42.38139447904885,1.5781608857049523,19.89286010995317,-3.2271630278260166,20.76394760541312,4.825482783090158,51.96439364483677,-33.74833822221452,1,2.2
45,45.27692457487076,-10.945016486738536,51.01413067009899,-33.48763770244991,29.313247845272805,-5.906076140029359,25.1629747855431,-19.610535113172958,42.99259540573739,-25.36027067896862,38.19691934228621,0.6523733112753544,42.36290597347867,1.5674082837597285,20.004206989056662,-3.2210022046982565,20.905365587495375,4.823210512304878,51.96037650947305,-33.75107267911203,1,2.25
46,45.26404276222603,-10.862499027494202,50.917857799456144,-33.470431503683045,29.372735378041025,-5.89576403234429,25.150035042800322,-19.560076460918857,43.0591540000384,-25.416485046343563,38.137092073591965,0.6620590284571628,42.345237857449725,1.5570718851456933,20.116226846865157,-3.2147910203059946,21.047557974250445,4.821080588693451,51.95642482796986,-33.753762581683105,1,2.3000000000000003
47,45.25163618759847,-10.779818121449024,50.82302498052169,-33.45353701540899,29.433791344535724,-5.885180038152406,25.13714537587733,-19.509256305561397,43.12646888422054,-25.472310807845393,38.07735019189162,0.6720970046241135,42.32836774200247,1.5471257461087147,20.228901487853342,-3.2085307796666522,21.19050240717857,4.819087974657476,51.95253753384386,-33.756408655881,1,2.35
48,45.239712665282475,-10.696995123988172,50.72991658394633,-33.43701678052276,29.496384181957474,-5.874329628835201,25.124300235397214,-19.458070674863905,43.19447878151497,-25.527754882830518,38.017672676810534,0.6824790262932435,42.31227323817736,1.5375439228946322,20.34221271649588,-3.2022227877977176,21.33417652777983,4.817227632598611,51.9487135779887,-33.759011615830616,1,2.4000000000000004
49,45.22828000957243,-10.614051390496869,50.638816980380845,-33.42093334191922,29.56048232750677,-5.863218275774195,25.111494071982946,-19.406515596589593,43.263122415152885,-25.582824190655305,37.95803850797411,0.6931968799815468,42.29693195701487,1.5283004717493127,20.456142337267515,-3.195868349716635,21.47855797755443,4.815494524918483,51.944951928391724,-33.761572164021075,1,2.45
50,45.217346034762855,-10.531008276360302,50.55001054047594,-33.40534924249336,29.62605421838412,-5.851851450350854,25.098721336257636,-19.354587098501725,43.33233850836549,-25.63752565067624,37.89842666500767,0.7042423522060699,42.28232150955551,1.5193694489186158,20.570672154642832,-3.189468770440849,21.62362439800249,4.813883614018739,51.94125156985565,-33.764090991495415,1,2.5
51,45.20691855514811,-10.44788713696368,50.46378163488249,-33.39032702514012,29.69306829179006,-5.840234623946782,25.085976478844245,-19.30228120836359,43.402065784383886,-25.69186618224963,37.838816127536596,0.7156072294838163,42.26841950683977,1.51072491064837,20.685783973096548,-3.1830253549878544,21.769353430624157,4.812389862301028,51.93761150372437,-33.76656877803701,1,2.5500000000000003
52,45.19700538502266,-10.364709327692173,50.380414634251146,-33.37592923275436,29.761492984925013,-5.828373267943433,25.073253950365867,-19.249593953938454,43.47224296643938,-25.745852704731973,37.77918587518624,0.7272832983317988,42.255203559908026,1.5023409131844487,20.801459597103353,-3.1765394083750556,21.915722716919625,4.811008232166973,51.93403074761361,-33.769006192353146,1,2.6
53,45.18761433868089,-10.281496203931013,50.30019390923274,-33.3622184082311,29.831296734989564,-5.816272853722342,25.0605482014455,-19.196521362989518,43.542808777763035,-25.799492137479625,37.719514887582,0.7392623452670452,42.24265127980087,1.4941915127726717,20.917680831137922,-3.1700122356199367,22.062709898389006,4.80973368601822,51.93050833514577,-33.77140389225532,1,2.6500000000000004
54,45.178753230417264,-10.198269121065373,50.22340383047802,-33.34925709446525,29.902447979184196,-5.803938852665005,25.047853682706197,-19.143059463280068,43.61370194158609,-25.852791399849014,37.6597821443492,0.7515361568065683,42.230740277558716,1.4862507656589161,21.034429479674912,-3.163445141739981,22.210292616532477,4.808561186256381,51.92704331568898,-33.77376252483694,1,2.7
55,45.17042987452619,-10.115049434480456,50.15032876863775,-33.337107834351755,29.97491515470943,-5.79137673615298,25.03516484477104,-19.089204282573405,43.68486118113971,-25.905757411196532,37.599966625113225,0.7640965194673908,42.219448164222044,1.4784927280890456,21.151687347189018,-3.15683943175259,22.358448512850146,4.807485695283141,51.923634754100696,-33.77608272664784,1,2.75
56,45.162652085302106,-10.031858499561482,50.08125309436266,-33.32583317078554,30.04866669876576,-5.778591975567718,25.02247613826299,-19.034951848632712,43.75622521965505,-25.958397090878595,37.540047309499435,0.7769352197665063,42.20875255083136,1.4708914563088993,21.26943623815488,-3.1501964106752762,22.50715522884221,4.80650217550012,51.920281730475345,-33.77836512386618,1,2.8000000000000003
57,45.15542767703946,-9.94871767169362,50.01646117830362,-33.315495646661546,30.123671048553703,-5.765590042290807,25.009782013805115,-18.980298189221312,43.82773278036335,-26.0107173582516,37.480003177133206,0.7900440442209713,42.1986310484271,1.46342100656434,21.38765795704726,-3.14351738352545,22.656390406008807,4.805605589308944,51.9169833398959,-33.78061033246733,1,2.85
58,45.148764464032624,-9.865648306262074,49.956237391111266,-33.30615780487469,30.199896641273774,-5.752376407703718,24.997076922020455,-18.925239332102436,43.89932258649578,-26.062725132671982,37.41981320763988,0.8034147793477748,42.18906126804976,1.4560554351011878,21.50633430834074,-3.1368036553206,22.80613168585009,4.804790899111248,51.91373869218974,-33.78281895839023,1,2.9000000000000004
59,45.14267026057608,-9.78267175865207,49.900866103436414,-33.29788218832,30.27731191412646,-5.738956543187992,24.984355313532035,-18.869771305039325,43.970933361283485,-26.114427333496096,37.35945638064485,0.8170392116639442,42.180020820739834,1.4487687981653397,21.625447096510015,-3.130056531078186,22.95635670986622,4.804053067308696,51.910546911688556,-33.784991597700724,1,2.95
60,45.13715288096426,-9.69980938424876,49.85063168592977,-33.29073133989226,30.355885304312263,-5.725335920125121,24.97161163896292,-18.81389013579531,44.04250382795764,-26.16583088008042,37.29891167577345,0.8309091276865117,42.171487317537746,1.4415351520026105,21.74497812602985,-3.1232773158156375,23.10704311955731,4.803387056302909,51.90740713699172,-33.7871288367527,1,3.0
61,45.13222013949155,-9.617082538437383,49.805818509242215,-33.28476780248654,30.435585249031735,-5.711520009896627,24.95884034893607,-18.757591852133586,44.11397270974948,-26.216942691781313,37.23815807265106,0.845016313932447,42.16343836948402,1.4343285528588536,21.86490920137484,-3.116467314550429,23.25816855642356,4.802787828495521,51.90431852073401,-33.78923125234614,1,3.0500000000000003
62,45.12787985045233,-9.534512576603118,49.76671094402443,-33.28005411899771,30.516380185485314,-5.697514283884022,24.946035894074647,-18.70087248181739,44.18527872989014,-26.267769687955198,37.17717455090305,0.8593525569188355,42.1558515876191,1.4271230569799611,21.985222127019625,-3.1096278323000144,23.409710661965086,4.802250346288179,51.90128022935696,-33.79129941188282,1,3.1
63,45.124139828141125,-9.452120854131175,49.73359336092719,-33.27665283232075,30.59823855087356,-5.683324213468854,24.933192725001604,-18.643728052610047,44.256360611610816,-26.318318787958482,37.11594009015477,0.873909643162642,42.14870458298349,1.4198927206117533,22.105898707438982,-3.102760174081858,23.561647077682082,4.801769572082541,51.89829144288381,-33.79333387351946,1,3.1500000000000004
64,45.121007886852325,-9.36992872640674,49.70675013060126,-33.274626485350566,30.681128782397,-5.668955270032609,24.920305292339982,-18.586154592274784,44.327157078142676,-26.368596911147563,37.05443367003159,0.8886793591809081,42.14197496661764,1.4126116000000979,22.226920747107506,-3.0958656449133852,23.713955445074674,4.801340468280213,51.89535135469818,-33.7953351863184,1,3.2
65,45.11849184088038,-9.28795754881501,49.68646562369741,-33.27403762098209,30.765019317256087,-5.654412924956778,24.90736804671281,-18.528148128574852,44.397606852716926,-26.418610976878863,36.992634270158874,0.9036534914906471,42.13564034956207,1.4052537513908145,22.348270050499913,-3.0889455498121183,23.86661340564299,4.800957997282856,51.89245917132645,-33.797303890395725,1,3.25
66,45.11659950451969,-9.206228676741178,49.673024210866416,-33.274948782110286,30.849878592651347,-5.639702649622947,24.89437543874316,-18.46970468927354,44.467648658564734,-26.468367904508757,36.930520870161985,0.9188238266088526,42.1296783428572,1.3977932310297907,22.46992842209092,-3.0820011937954392,24.019598600887235,4.800617121492104,51.88961411222363,-33.79924051706699,1,3.3000000000000003
67,45.11533869206469,-9.124763465570478,49.666710262759004,-33.27742251163008,30.935675045783313,-5.624829915412579,24.88132191905406,-18.41082030213405,44.53722121891725,-26.517874613393708,36.8680724496663,0.934182151052591,42.12406655754351,1.3902040951628702,22.59187766635514,-3.0750338818808793,24.172888672307515,4.8003128033095726,51.886815409562594,-33.801145588990806,1,3.35
68,45.1147172178098,-9.043583270688067,49.667808150025955,-33.281521352436414,31.022377113852468,-5.609800193707177,24.868201938268534,-18.3514909949197,44.60626325700573,-26.567138022890052,36.80526798829716,0.9497202513388555,42.11878260466153,1.3824604000359213,22.714099587767286,-3.068044919085836,24.326461261404,4.800040005136932,51.884062308027026,-33.8030196203096,1,3.4000000000000004
